POS(x)	x	P_MLE(x|POS(x))	P_Laplace(x|POS(x))	P_MLE(POS(x)|x)	P_Laplace(x|POS(x))
NN	purchase	0.0015785319652722968	0.001937984496124031	1.0	0.0010829542993285683
NNS	ushers	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
RB	fast	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
VBD	aired	0.0014858841010401188	0.0027816411682892906	1.0	0.00043346337234503684
RB	financially	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
CD	5.57	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
NN	block	0.0003946329913180742	0.0007751937984496124	0.3333333333333333	0.0004332755632582322
JJ	interim	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNS	versions	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NNP	S.p.A.	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
VBZ	turns	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
NNS	rights	0.004177109440267335	0.004827031375703942	1.0	0.00129926375054136
JJ	dreadful	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NN	stake	0.0003946329913180742	0.0007751937984496124	0.5	0.0004333694474539545
NNS	pharmaceuticals	0.002506265664160401	0.003218020917135961	1.0	0.0008665511265164644
NNP	Japan	0.01699150424787606	0.01709819247679531	1.0	0.007531740908112761
-NONE-	*-29	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
JJ	national	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NN	lesson	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VB	boost	0.0022026431718061676	0.004	0.5	0.0004333694474539545
VB	choose	0.004405286343612335	0.006	1.0	0.0006500541711809318
TO	To	0.009876543209876543	0.011086474501108648	1.0	0.0010829542993285683
NN	strike	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
IN	Because	0.001004016064257028	0.0014720314033366045	1.0	0.0006500541711809318
VBP	eat	0.004	0.006756756756756757	1.0	0.00043346337234503684
NNS	visitors	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VBZ	dissolves	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
VBN	applied	0.0024509803921568627	0.004405286343612335	0.3333333333333333	0.0004332755632582322
JJ	little	0.002425222312045271	0.003117692907248636	0.75	0.0008663634394628547
RB	as	0.01773049645390071	0.018032786885245903	0.13333333333333333	0.00234641638225256
CD	0.1	0.003669724770642202	0.005076142131979695	1.0	0.0006500541711809318
VB	redeploy	0.0022026431718061676	0.004	1.0	0.00043346337234503684
NN	hypocrisy	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBN	designated	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
-NONE-	*-2	0.06201550387596899	0.06062874251497006	1.0	0.01725974856168762
NNP	Foot	0.0014992503748125937	0.0019540791402051783	1.0	0.0008665511265164644
NN	plate	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	Chinese	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NNP	Kelli	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
VB	change	0.004405286343612335	0.006	1.0	0.0006500541711809318
PRP	itself	0.00819672131147541	0.009708737864077669	1.0	0.0008665511265164644
JJ	labor-intensive	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNP	Bob	0.0014992503748125937	0.0019540791402051783	1.0	0.0008665511265164644
NN	advertising	0.0011838989739542227	0.0015503875968992248	0.75	0.0008663634394628547
NNP	Public	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
NNP	Nestor	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNS	features	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VBG	undertaking	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
NNS	Factories	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VBG	reporting	0.007168458781362007	0.009230769230769232	0.6666666666666666	0.0006499133448873484
NN	principal	0.001973164956590371	0.002325581395348837	0.8333333333333334	0.0012989824637367395
NNP	Thai	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	Kawasaki	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
PRP	it	0.23224043715846995	0.2087378640776699	1.0	0.018305661983822902
IN	If	0.0030120481927710845	0.0034347399411187437	1.0	0.0015154795410261962
NNP	Carballo	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	Steven	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	newspaper	0.0011838989739542227	0.0015503875968992248	1.0	0.0008665511265164644
VBN	expedited	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
JJ	male	0.0008084074373484236	0.001558846453624318	0.5	0.0004333694474539545
NNP	Nasdaq	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJS	least	0.07317073170731707	0.04597701149425287	1.0	0.0008665511265164644
NNP	Saudi	0.0014992503748125937	0.0019540791402051783	1.0	0.0008665511265164644
-NONE-	*T*-53	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NN	mainland	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VB	turn	0.006607929515418502	0.008	1.0	0.0008665511265164644
PRP	We	0.00819672131147541	0.009708737864077669	1.0	0.0008665511265164644
NNS	bars	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NN	appointment	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
JJ	monthly	0.0032336297493936943	0.003897116134060795	1.0	0.0010829542993285683
NNP	Murakami	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
NN	pep	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
RB	voluntarily	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
JJ	previous	0.004042037186742118	0.004676539360872954	1.0	0.00129926375054136
JJ	open-end	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNS	points	0.001670843776106934	0.002413515687851971	1.0	0.0006500541711809318
-NONE-	*T*-33	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
VBD	found	0.008915304606240713	0.009735744089012517	0.6666666666666666	0.0015144958892254435
NN	rate	0.006314127861089187	0.006589147286821705	1.0	0.00367249945992655
NNP	Roger	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
VBG	Excluding	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
JJS	highest	0.07317073170731707	0.04597701149425287	1.0	0.0008665511265164644
NNP	Miguel	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
VB	have	0.039647577092511016	0.038	0.32142857142857145	0.004069393874491326
VB	meet	0.006607929515418502	0.008	0.75	0.0008663634394628547
NNP	Dutch	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNS	counterparts	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
RB	generally	0.0035460992907801418	0.004918032786885246	1.0	0.0006500541711809318
NN	PC	0.0011838989739542227	0.0015503875968992248	1.0	0.0008665511265164644
-NONE-	*T*-90	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NNS	things	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
RB	adequately	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
VBD	proposed	0.0029717682020802376	0.004172461752433936	0.5	0.000649772579597141
JJR	Shorter	0.01694915254237288	0.01904761904761905	1.0	0.00043346337234503684
NN	district	0.0011838989739542227	0.0015503875968992248	1.0	0.0008665511265164644
NNP	Indianapolis	0.001999000499750125	0.002442598925256473	1.0	0.0010829542993285683
NNP	Operations	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	status	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NNP	III	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	Belt	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	geography	0.0011838989739542227	0.0015503875968992248	1.0	0.0008665511265164644
NN	move	0.0003946329913180742	0.0007751937984496124	0.5	0.0004333694474539545
NNP	First	0.0004997501249375312	0.0009770395701025891	0.5	0.0004333694474539545
VBG	banning	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
VBD	bought	0.0014858841010401188	0.0027816411682892906	1.0	0.00043346337234503684
NNS	organizations	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
RB	ago	0.0035460992907801418	0.004918032786885246	0.3333333333333333	0.0006494912318683698
NNP	Economy	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	Messrs.	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
VB	prevent	0.0022026431718061676	0.004	1.0	0.00043346337234503684
NN	symbol	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NN	budget	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBN	populated	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
JJ	on-campus	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	beaten	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBP	say	0.044	0.04054054054054054	0.6875	0.002592352559948153
NN	burlap	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBD	contributed	0.0014858841010401188	0.0027816411682892906	1.0	0.00043346337234503684
NNP	Place	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	Investment	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
CD	101	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
VBD	removed	0.0014858841010401188	0.0027816411682892906	0.5	0.0004333694474539545
NNP	Virgin	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
NNS	strings	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
RB	sharply	0.0035460992907801418	0.004918032786885246	1.0	0.0006500541711809318
WDT	That	0.015151515151515152	0.017857142857142856	0.09090909090909091	0.00043252595155709344
NNP	Fields	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJ	mature	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
RB	unusually	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
NNP	Shearson	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	performance	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NNP	Albuquerque	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	Acquisition	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	school	0.00749802683504341	0.007751937984496124	1.0	0.004317789291882556
NNP	Stock	0.001999000499750125	0.002442598925256473	1.0	0.0010829542993285683
NNP	Utilities	0.0004997501249375312	0.0009770395701025891	0.5	0.0004333694474539545
NN	lore	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	economist	0.0011838989739542227	0.0015503875968992248	1.0	0.0008665511265164644
VBG	wallowing	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
NN	breakfast	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
DT	Neither	0.0012091898428053204	0.0017647058823529412	1.0	0.0006500541711809318
NNS	programs	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NNS	charts	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NN	substance	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBD	ran	0.004457652303120356	0.005563282336578581	1.0	0.0008665511265164644
CD	one	0.03853211009174312	0.03722504230118443	0.7777777777777778	0.0047413793103448275
RB	upstream	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
CD	140	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
CD	8.22	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
NN	petition	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
JJS	third-highest	0.024390243902439025	0.022988505747126436	1.0	0.00043346337234503684
NN	story	0.0011838989739542227	0.0015503875968992248	1.0	0.0008665511265164644
VBZ	employs	0.004366812227074236	0.005952380952380952	1.0	0.0006500541711809318
NN	range	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NNS	administrators	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
-NONE-	*T*-15	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
VBN	cluttered	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
-NONE-	*T*-2	0.046511627906976744	0.04565868263473054	1.0	0.013053712818317997
NNP	Zaharah	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	comment	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NNP	Huppert	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
IN	once	0.000502008032128514	0.0009813542688910696	0.3333333333333333	0.0004332755632582322
NNP	Scoring	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
NNS	Fans	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NNP	Club	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
-NONE-	*T*-13	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NNP	Chaplin	0.001999000499750125	0.002442598925256473	1.0	0.0010829542993285683
VBP	study	0.004	0.006756756756756757	0.16666666666666666	0.00043299415457891317
NN	subsidiary	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
PRP	You	0.01366120218579235	0.014563106796116505	1.0	0.00129926375054136
JJ	eager	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	seven-year	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
CD	321,000	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
VBD	inched	0.0029717682020802376	0.004172461752433936	1.0	0.0006500541711809318
NNP	Elsevier	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNS	refunds	0.001670843776106934	0.002413515687851971	1.0	0.0006500541711809318
JJ	export-oriented	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNS	levels	0.001670843776106934	0.002413515687851971	1.0	0.0006500541711809318
NNP	Newgate	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
VB	deserve	0.0022026431718061676	0.004	1.0	0.00043346337234503684
VB	bolster	0.0022026431718061676	0.004	1.0	0.00043346337234503684
NNP	Malcolm	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
VB	demand	0.0022026431718061676	0.004	0.14285714285714285	0.0004329004329004329
NNP	Manfred	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
VBN	required	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
NNP	Business	0.0014992503748125937	0.0019540791402051783	1.0	0.0008665511265164644
RB	wildly	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
VBG	surviving	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
NN	risk	0.001973164956590371	0.002325581395348837	1.0	0.00129926375054136
NNP	Aug.	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
RBS	most	1.0	0.1346153846153846	0.4	0.001512532411408816
VBN	tied	0.0024509803921568627	0.004405286343612335	0.5	0.0004333694474539545
CD	5.4	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
NN	domination	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NNP	Australian	0.0004997501249375312	0.0009770395701025891	0.3333333333333333	0.0004332755632582322
VB	complete	0.00881057268722467	0.01	0.8	0.0010827197921178
CD	1997	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
VBN	opened	0.0024509803921568627	0.004405286343612335	0.25	0.00043318171973142733
NNS	plans	0.001670843776106934	0.002413515687851971	1.0	0.0006500541711809318
NNS	links	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
JJ	search-and-seizure	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNP	Wozniak	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
VBG	paying	0.017921146953405017	0.018461538461538463	1.0	0.00129926375054136
NN	study	0.001973164956590371	0.002325581395348837	0.8333333333333334	0.0012989824637367395
NN	committee	0.0015785319652722968	0.001937984496124031	1.0	0.0010829542993285683
VBZ	holds	0.004366812227074236	0.005952380952380952	1.0	0.0006500541711809318
NNP	PLC	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
VBN	invested	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
NNS	boyfriends	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NN	stock	0.0027624309392265192	0.0031007751937984496	1.0	0.0017316017316017316
NNP	Jr.	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
NN	enrollment	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBN	climbed	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
VBG	having	0.007168458781362007	0.009230769230769232	1.0	0.0006500541711809318
-NONE-	*T*-9	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
JJ	entertaining	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NNS	millions	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NNS	preferences	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NNP	F.	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNS	wives	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
RB	nearly	0.012411347517730497	0.013114754098360656	1.0	0.0017316017316017316
VBN	manufactured	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
-NONE-	*RNR*-4	0.0015503875968992248	0.002245508982035928	1.0	0.0006500541711809318
NNS	decisions	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NN	disclosure	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NNS	relations	0.002506265664160401	0.003218020917135961	1.0	0.0008665511265164644
NN	road	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	capital	0.0023677979479084454	0.0027131782945736434	1.0	0.0015154795410261962
NNP	Exxon	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNS	purchasers	0.001670843776106934	0.002413515687851971	1.0	0.0006500541711809318
NN	idea	0.0011838989739542227	0.0015503875968992248	1.0	0.0008665511265164644
IN	without	0.004518072289156626	0.004906771344455349	1.0	0.0021635655560363477
NN	referendum	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
RBR	less	0.05	0.03488372093023256	0.3333333333333333	0.0006494912318683698
NN	understanding	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	foundation	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	energy	0.0011838989739542227	0.0015503875968992248	1.0	0.0008665511265164644
NNP	Fuji	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	Sloan	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	M.	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
RB	ultimately	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
VBP	expect	0.008	0.010135135135135136	1.0	0.0006500541711809318
NNS	copyrights	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
RB	triple	0.0017730496453900709	0.003278688524590164	1.0	0.00043346337234503684
NNS	operations	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
JJR	earlier	0.13559322033898305	0.08571428571428572	0.7272727272727273	0.0019463667820069203
JJ	heavy	0.0016168148746968471	0.002338269680436477	1.0	0.0006500541711809318
NN	classroom	0.0015785319652722968	0.001937984496124031	1.0	0.0010829542993285683
VB	earn	0.0022026431718061676	0.004	1.0	0.00043346337234503684
NNS	dams	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NNP	Westborough	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	score	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NN	proposal	0.0011838989739542227	0.0015503875968992248	1.0	0.0008665511265164644
VB	jump	0.0022026431718061676	0.004	1.0	0.00043346337234503684
CD	9.8	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
-NONE-	*T*-54	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NN	sketch	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
VB	seem	0.0022026431718061676	0.004	0.3333333333333333	0.0004332755632582322
VBN	planned	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
VBD	decided	0.007429420505200594	0.008344923504867872	1.0	0.00129926375054136
NN	month	0.0055248618784530384	0.005813953488372093	1.0	0.003241841365895829
VB	prepare	0.0022026431718061676	0.004	1.0	0.00043346337234503684
JJ	immediate	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
CD	five	0.01651376146788991	0.01692047377326565	1.0	0.0021635655560363477
NNS	callers	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NNP	Harpo	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NN	yield	0.0031570639305445935	0.0034883720930232558	1.0	0.0019476303830339753
NNP	P.	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
VBG	operating	0.010752688172043012	0.012307692307692308	0.6	0.0008661758336942399
NNP	Harris	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
JJ	uncomplaining	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBP	stand	0.004	0.006756756756756757	0.5	0.0004333694474539545
NNS	tigers	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
WP	Who	0.05357142857142857	0.0392156862745098	1.0	0.0008665511265164644
JJ	unlike	0.0008084074373484236	0.001558846453624318	0.5	0.0004333694474539545
NN	situation	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
NN	role	0.0015785319652722968	0.001937984496124031	1.0	0.0010829542993285683
NN	market	0.003946329913180742	0.004263565891472868	1.0	0.0023794073112697383
VB	step	0.004405286343612335	0.006	1.0	0.0006500541711809318
VB	blip	0.0022026431718061676	0.004	0.5	0.0004333694474539545
-NONE-	*T*-22	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
NNP	Association	0.0029985007496251873	0.003419638495359062	1.0	0.0015154795410261962
NN	piece	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NNS	Discos	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
CD	339	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
VBN	viewed	0.0024509803921568627	0.004405286343612335	0.5	0.0004333694474539545
JJ	general	0.002425222312045271	0.003117692907248636	0.75	0.0008663634394628547
-NONE-	*T*-31	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
JJ	high	0.004850444624090542	0.005455962587685113	0.75	0.0015148236312486475
NN	resort	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBN	chosen	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
IN	Without	0.000502008032128514	0.0009813542688910696	1.0	0.00043346337234503684
NNS	authorities	0.001670843776106934	0.002413515687851971	1.0	0.0006500541711809318
NNP	Groton	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
DT	every	0.0024183796856106408	0.0029411764705882353	1.0	0.0010829542993285683
VBD	rose	0.005943536404160475	0.006954102920723227	1.0	0.0010829542993285683
NNS	skirmishes	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NNP	Alan	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
NN	defeat	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VB	pursue	0.004405286343612335	0.006	1.0	0.0006500541711809318
NN	indicator	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VB	spur	0.004405286343612335	0.006	1.0	0.0006500541711809318
RB	now	0.028368794326241134	0.027868852459016394	1.0	0.00367249945992655
NNS	tests	0.004177109440267335	0.004827031375703942	1.0	0.00129926375054136
NN	one	0.001973164956590371	0.002325581395348837	0.18518518518518517	0.001293103448275862
CD	1981	0.003669724770642202	0.005076142131979695	1.0	0.0006500541711809318
VBG	Knowing	0.0035842293906810036	0.006153846153846154	1.0	0.00043346337234503684
NN	measure	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
VBD	applied	0.0029717682020802376	0.004172461752433936	0.6666666666666666	0.0006499133448873484
NNP	O'Connor	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
NNS	graders	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NNP	Akerfeldt	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
NNP	Lee	0.0004997501249375312	0.0009770395701025891	1.0	0.00043346337234503684
VB	mean	0.0022026431718061676	0.004	0.3333333333333333	0.0004332755632582322
NN	finding	0.0007892659826361484	0.0011627906976744186	1.0	0.0006500541711809318
JJ	local	0.004042037186742118	0.004676539360872954	1.0	0.00129926375054136
NN	trouble	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NNP	Management	0.0009995002498750624	0.0014655593551538837	1.0	0.0006500541711809318
JJ	integrated	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	former	0.0032336297493936943	0.003897116134060795	1.0	0.0010829542993285683
DT	neither	0.0006045949214026602	0.001176470588235294	1.0	0.00043346337234503684
NN	policy	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NNS	lyrics	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
NN	reorganization	0.0015785319652722968	0.001937984496124031	1.0	0.0010829542993285683
VBZ	tempts	0.002183406113537118	0.003968253968253968	1.0	0.00043346337234503684
NN	downfall	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
VBD	appeared	0.0029717682020802376	0.004172461752433936	1.0	0.0006500541711809318
CD	1953	0.001834862385321101	0.00338409475465313	1.0	0.00043346337234503684
PRP	he	0.12568306010928962	0.11407766990291263	1.0	0.010088001717106675
NN	level	0.0015785319652722968	0.001937984496124031	0.8	0.0010827197921178
VBG	slowing	0.007168458781362007	0.009230769230769232	1.0	0.0006500541711809318
NN	dancing	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
JJ	securities-based	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
JJ	sometimes-tawdry	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
VBD	released	0.0014858841010401188	0.0027816411682892906	0.5	0.0004333694474539545
NNS	jobs	0.000835421888053467	0.0016090104585679806	1.0	0.00043346337234503684
VBN	created	0.0024509803921568627	0.004405286343612335	1.0	0.00043346337234503684
JJ	ready	0.0008084074373484236	0.001558846453624318	1.0	0.00043346337234503684
NN	pathlogy	0.0003946329913180742	0.0007751937984496124	1.0	0.00043346337234503684
NN	day	0.0015785319652722968	0.001937984496124031	1.0	0.0010829542993285683
-NONE-	*-24	0.0007751937984496124	0.0014970059880239522	1.0	0.00043346337234503684
VBN	worked	0.0024509803921568627	0.004405286343612335	0.25	0.00043318171973142733
IN	in	0.16516064257028112	0.1619234543670265	0.982089552238806	0.06669361358124495
PRP$	our	0.028901734104046242	0.0273972602739726	1.0	0.00129926375054136
